book,bookLabel,authorLabel,publisherLabel,countryLabel,year,languageLabel,genreLabel
http://www.wikidata.org/entity/Q7773670,Наблюдатели,Говард Филлипс Лавкрафт,Arkham House,США,1974,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1196643,Царь Каменных Врат,Дэвид Геммел,Random House,США,1985,британский вариант английского языка,фэнтези
http://www.wikidata.org/entity/Q79116528,Vă caută un taur,Sergiu Fărcășan,Editura Albatros,Румыния,1970,,научная фантастика
http://www.wikidata.org/entity/Q5349021,Eight Tales,"Де Ла Мар, Уолтер Джон",Arkham House,США,1971,английский язык,фэнтези
http://www.wikidata.org/entity/Q5664449,Harrigan's File,Август Дерлет,Arkham House,США,1975,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7734677,The Folsom Flint and Other Curious Tales,Дэвид Генри Келлер,Arkham House,США,1969,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7750514,The Mask of Cthulhu,Август Дерлет,Arkham House,США,1958,английский язык,фэнтези
http://www.wikidata.org/entity/Q7797861,Three Tales of Horror,Говард Филлипс Лавкрафт,Arkham House,США,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7728965,The Dark Man and Others,Роберт Ирвин Говард,Arkham House,США,1963,английский язык,фэнтези
http://www.wikidata.org/entity/Q6928703,Mr. George and Other Odd Persons,Август Дерлет,Arkham House,США,1963,английский язык,фэнтези
http://www.wikidata.org/entity/Q17060637,Other Dimensions,Кларк Эштон Смит,Arkham House,США,1970,английский язык,фэнтези
http://www.wikidata.org/entity/Q7758330,The Princess of All Lands,Расселл Керк,Arkham House,США,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q3706436,The Rim of the Unknown,Фрэнк Белнэп Лонг,Arkham House,США,1972,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7733026,The Face in the Mirror,Denys Val Baker,Arkham House,США,1971,английский язык,фэнтези
http://www.wikidata.org/entity/Q7679352,Tales of Science and Sorcery,Кларк Эштон Смит,Arkham House,США,1964,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3011896,Дагон и другие жуткие рассказы,Говард Филлипс Лавкрафт,Arkham House,США,1965,английский язык,фэнтези
http://www.wikidata.org/entity/Q5250357,Deep Waters,Уильям Ходжсон,Arkham House,США,1967,английский язык,фэнтези
http://www.wikidata.org/entity/Q6382485,Kecksies and Other Twilight Tales,Марджори Боуэн,Arkham House,США,1976,английский язык,фэнтези
http://www.wikidata.org/entity/Q7740320,The Horror in the Museum and Other Revisions,Говард Филлипс Лавкрафт,Arkham House,США,1970,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7767552,The Survivor and Others,Август Дерлет,Arkham House,США,1957,английский язык,фэнтези
http://www.wikidata.org/entity/Q5306714,Dreams and Fancies,Говард Филлипс Лавкрафт,Arkham House,США,1962,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7712132,Ужасы Йондо,Кларк Эштон Смит,Arkham House,США,1960,английский язык,фэнтези
http://www.wikidata.org/entity/Q467904,Марионетки мироздания,Филип Дик,Ace Books,США,1957,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q7679294,Tales from the Nightside,Charles L. Grant,Arkham House,США,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q3347891,Q3347891,Pierre Barbet,Fleuve noir,Франция,1979,французский язык,научная фантастика
http://www.wikidata.org/entity/Q133843933,Q133843933,Жерар Клейн,Fleuve noir,Франция,1965,французский язык,научная фантастика
http://www.wikidata.org/entity/Q21893611,Q21893611,Серж Брюссоло,Fleuve noir,Франция,1983,французский язык,научная фантастика
http://www.wikidata.org/entity/Q7620046,Stories of Darkness and Dread,Joseph Payne Brennan,Arkham House,США,1973,английский язык,фэнтези
http://www.wikidata.org/entity/Q6692038,Lovecraft's Book,Ричард А Лупофф,Arkham House,США,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6985697,Necropolis,Бэзил Коппер,Arkham House,США,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q7836067,Travellers by Night,Август Дерлет,Arkham House,США,1964,английский язык,фэнтези
http://www.wikidata.org/entity/Q4887190,Под торфяниками,Брайан Ламли,Arkham House,США,1974,английский язык,фэнтези
http://www.wikidata.org/entity/Q7621403,Strange Harvest,Дональд Уондри,Arkham House,США,1965,английский язык,фэнтези
http://www.wikidata.org/entity/Q7758780,The Purcell Papers,"Ле Фаню, Шеридан",Arkham House,США,1975,английский язык,фэнтези
