book,bookLabel,author,authorLabel,genreLabel,pubDate,publisherLabel
http://www.wikidata.org/entity/Q1010653,"Иов, или Осмеяние справедливости",http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,фэнтези,1984-09-01T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q2915854,Грезы Февра,http://www.wikidata.org/entity/Q181677,Джордж Р. Р. Мартин,фэнтези,1982-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q1989821,Книга Трёх,http://www.wikidata.org/entity/Q366643,Ллойд Александер,фэнтези,1964-03-12T00:00:00Z,Henry Holt and Company
http://www.wikidata.org/entity/Q478250,Кузнец из Большого Вуттона,http://www.wikidata.org/entity/Q892,Джон Рональд Руэл Толкин,фэнтези,1967-01-01T00:00:00Z,George Allen & Unwin
http://www.wikidata.org/entity/Q1010653,"Иов, или Осмеяние справедливости",http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,фэнтези,1984-09-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q3823481,The Passion of New Eve,http://www.wikidata.org/entity/Q234519,Анджела Картер,фэнтези,1977-01-01T00:00:00Z,Victor Gollancz
http://www.wikidata.org/entity/Q3226696,Мечи Ланкмара,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1968-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q3213209,Обитель чародеев,http://www.wikidata.org/entity/Q354888,Дэвид Эддингс,фэнтези,1984-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q3207474,City of Sorcery,http://www.wikidata.org/entity/Q465179,Мэрион Зиммер Брэдли,фэнтези,1984-10-01T00:00:00Z,DAW Books
http://www.wikidata.org/entity/Q13912,"Там, где живут чудовища",http://www.wikidata.org/entity/Q314771,Морис Сендак,фэнтези,1963-11-13T00:00:00Z,Harper
http://www.wikidata.org/entity/Q489581,Песнь Кали,http://www.wikidata.org/entity/Q297538,Дэн Симмонс,фэнтези,1985-11-01T00:00:00Z,James Frenkel
http://www.wikidata.org/entity/Q1213440,Иствикские ведьмы,http://www.wikidata.org/entity/Q105756,Джон Апдайк,фэнтези,1984-04-12T00:00:00Z,
http://www.wikidata.org/entity/Q3828782,The Infernal Desire Machines of Doctor Hoffman,http://www.wikidata.org/entity/Q234519,Анджела Картер,фэнтези,1972-01-01T00:00:00Z,Руперт Харт-Дэвис
http://www.wikidata.org/entity/Q1422745,Ведьмы,http://www.wikidata.org/entity/Q25161,Роальд Даль,фэнтези,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2070380,Гробницы Атуана,http://www.wikidata.org/entity/Q181659,Урсула Крёбер Ле Гуин,фэнтези,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2258634,Долина Тьмы,http://www.wikidata.org/entity/Q350404,Раймонд Фэйст,фэнтези,1985-05-07T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q1771810,Волшебник Земноморья,http://www.wikidata.org/entity/Q181659,Урсула Крёбер Ле Гуин,фэнтези,1968-01-01T00:00:00Z,Kinneret Zmora-Bitan Dvir
http://www.wikidata.org/entity/Q3706436,The Rim of the Unknown,http://www.wikidata.org/entity/Q975994,Фрэнк Белнэп Лонг,фэнтези,1972-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q3208951,Последняя игра,http://www.wikidata.org/entity/Q354888,Дэвид Эддингс,фэнтези,1984-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q2906934,"Маленький, большой",http://www.wikidata.org/entity/Q736447,Джон Краули,фэнтези,1981-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q3228199,Полёт гарпии,http://www.wikidata.org/entity/Q234403,Робин Хобб,фэнтези,1983-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q2654518,Карты судьбы,http://www.wikidata.org/entity/Q295406,Роджер Желязны,фэнтези,1985-05-01T00:00:00Z,Arbor House
http://www.wikidata.org/entity/Q139917339,Девушки и Наджент Миллер,http://www.wikidata.org/entity/Q333246,Роберт Шекли,научная фантастика,1960-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q1219128,Amy's Eyes,http://www.wikidata.org/entity/Q1411615,Ричард Кеннеди,фэнтези,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3224982,Скиталец по морям судьбы,http://www.wikidata.org/entity/Q316138,Майкл Муркок,фэнтези,1976-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q3966488,Чародей с гитарой,http://www.wikidata.org/entity/Q575345,Алан Дин Фостер,фэнтези,1983-03-01T00:00:00Z,Hachette Book Group
http://www.wikidata.org/entity/Q5281504,Disclosures in Scarlet,http://www.wikidata.org/entity/Q2503902,Карл Якоби,фэнтези,1972-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q5314716,Летнее Солнцестояние / Брекен и Ребекка,http://www.wikidata.org/entity/Q2005408,Уильям Хорвуд,фэнтези,1980-03-01T00:00:00Z,S&P Global
http://www.wikidata.org/entity/Q4920833,Тень чёрного бога,http://www.wikidata.org/entity/Q242530,Кэтрин Люсиль Мур,фэнтези,1977-01-01T00:00:00Z,"Donald M. Grant, Publisher"
http://www.wikidata.org/entity/Q5299863,Double Phoenix,http://www.wikidata.org/entity/Q1286138,Эдмунд Купер,фэнтези,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3589384,Мечи в тумане,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1968-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q5638022,Хэдон из Древнего Опара,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,фэнтези,1974-01-01T00:00:00Z,DAW Books
http://www.wikidata.org/entity/Q4185859,Замок Ругна,http://www.wikidata.org/entity/Q559409,Пирс Энтони,фэнтези,1979-07-01T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q5305328,Dragon of the Lost Sea,http://www.wikidata.org/entity/Q6140101,Лоуренс Е,фэнтези,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4921998,Чёрные слёзы,http://www.wikidata.org/entity/Q316313,Лайон Спрэг де Камп,фэнтези,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4076712,Баллада о гибкой пуле,http://www.wikidata.org/entity/Q39829,Стивен Кинг,фэнтези,1984-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q4887190,Под торфяниками,http://www.wikidata.org/entity/Q912602,Брайан Ламли,фэнтези,1974-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q3256063,Полые холмы,http://www.wikidata.org/entity/Q271111,Мэри Стюарт,фэнтези,1973-01-01T00:00:00Z,Hodder & Stoughton
http://www.wikidata.org/entity/Q5316199,Durandal,http://www.wikidata.org/entity/Q3270225,Гарольд Альберт Лэмб,фэнтези,1981-01-01T00:00:00Z,"Donald M. Grant, Publisher"
http://www.wikidata.org/entity/Q4264977,The Tolkien Reader,http://www.wikidata.org/entity/Q892,Джон Рональд Руэл Толкин,фэнтези,1966-09-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q3439806,Святой Камбер,http://www.wikidata.org/entity/Q443109,Кэтрин Куртц,фэнтези,1978-10-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q4507517,Чары для Хамелеоши,http://www.wikidata.org/entity/Q559409,Пирс Энтони,фэнтези,1977-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q5227915,Daughter of Regals,http://www.wikidata.org/entity/Q457185,Стивен Дональдсон,фэнтези,1984-01-01T00:00:00Z,"Donald M. Grant, Publisher"
http://www.wikidata.org/entity/Q5299863,Double Phoenix,http://www.wikidata.org/entity/Q3044868,Роджер Ланселин Грин,фэнтези,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4656700,Пир потаённый,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,фэнтези,1969-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4921170,Чёрный Легион Каллисто,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1972-01-01T00:00:00Z,Dell Publishing
http://www.wikidata.org/entity/Q5531532,Gene Wolfe's Book of Days,http://www.wikidata.org/entity/Q361149,Джин Вулф,фэнтези,1981-01-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q5146033,Collected Ghost Stories,http://www.wikidata.org/entity/Q276421,Мэри Уилкинс,фэнтези,1974-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q2492950,Девять принцев Амбера,http://www.wikidata.org/entity/Q295406,Роджер Желязны,фэнтези,1970-06-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q3080500,Одержимый магией,http://www.wikidata.org/entity/Q295406,Роджер Желязны,фэнтези,1981-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q3273588,Заколдованная жизнь,http://www.wikidata.org/entity/Q236829,Диана Уинн Джонс,фэнтези,1977-01-01T00:00:00Z,Macmillan Publishers
http://www.wikidata.org/entity/Q5663569,Арфист на ветру,http://www.wikidata.org/entity/Q268755,Патриция Маккиллип,фэнтези,1979-04-01T00:00:00Z,Atheneum Books
http://www.wikidata.org/entity/Q3407200,The Planet Savers,http://www.wikidata.org/entity/Q465179,Мэрион Зиммер Брэдли,фэнтези,1962-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q3233147,Les Habitants des tombes,http://www.wikidata.org/entity/Q207640,Роберт Ирвин Говард,фэнтези,1985-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q2538455,Дорога славы,http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,фэнтези,1963-07-01T00:00:00Z,G. P. Putnam's Sons
http://www.wikidata.org/entity/Q4101727,В логове нечисти,http://www.wikidata.org/entity/Q294625,Клиффорд Дональд Саймак,фэнтези,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5384529,Equinox,http://www.wikidata.org/entity/Q438164,Сэмюэль Дилэни,фэнтези,1973-01-01T00:00:00Z,Lancer Books
http://www.wikidata.org/entity/Q4884626,Below the Root,http://www.wikidata.org/entity/Q8071937,Zilpha Keatley Snyder,фэнтези,1975-01-01T00:00:00Z,Atheneum Books
http://www.wikidata.org/entity/Q3549108,The Vampire Tapestry,http://www.wikidata.org/entity/Q441603,Сюзи Макки Чарнас,фэнтези,1980-08-01T00:00:00Z,Simon & Schuster
http://www.wikidata.org/entity/Q5284128,Divine Right's Trip,http://www.wikidata.org/entity/Q5620215,Gurney Norman,фэнтези,1972-01-01T00:00:00Z,Dial Press
http://www.wikidata.org/entity/Q3525781,Колдун Лемурии,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1965-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q5047028,Сын менестреля,http://www.wikidata.org/entity/Q236829,Диана Уинн Джонс,фэнтези,1975-01-01T00:00:00Z,Macmillan Publishers
http://www.wikidata.org/entity/Q3234684,Эльфийские камни Шаннары,http://www.wikidata.org/entity/Q318845,Терренс Дин Брукс,фэнтези,1982-07-01T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q5373014,Emma in Winter,http://www.wikidata.org/entity/Q2068767,Penelope Farmer,фэнтези,1966-01-01T00:00:00Z,Chatto & Windus
http://www.wikidata.org/entity/Q4655363,A Barnstormer in Oz,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,фэнтези,1981-01-01T00:00:00Z,Phantasia Press
http://www.wikidata.org/entity/Q4708265,Alanna: The First Adventure,http://www.wikidata.org/entity/Q443681,Tamora Pierce,фэнтези,1983-01-01T00:00:00Z,Atheneum Books
http://www.wikidata.org/entity/Q4921879,Чёрный сфинкс Нептху,http://www.wikidata.org/entity/Q316313,Лайон Спрэг де Камп,фэнтези,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5288460,Dogsbody,http://www.wikidata.org/entity/Q236829,Диана Уинн Джонс,фэнтези,1975-01-01T00:00:00Z,Macmillan Publishers
http://www.wikidata.org/entity/Q6410642,Kindred,http://www.wikidata.org/entity/Q239739,Октавия Батлер,фэнтези,1979-06-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q5053992,Cats Have No Lord,http://www.wikidata.org/entity/Q8003095,Will Shetterly,фэнтези,1985-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q5247740,Deathtrap Dungeon,http://www.wikidata.org/entity/Q1082789,Ян Ливингстон,фэнтези,1984-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5036954,Пленники огня,http://www.wikidata.org/entity/Q438164,Сэмюэль Дилэни,фэнтези,1963-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q5434585,"Far Lands, Other Days",http://www.wikidata.org/entity/Q2085846,Эдгар Хоффман Прайс,фэнтези,1975-01-01T00:00:00Z,Каркоза
http://www.wikidata.org/entity/Q5641803,Half in Shadow,http://www.wikidata.org/entity/Q6779408,Mary Elizabeth Counselman,фэнтези,1978-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q4230943,Конные варвары,http://www.wikidata.org/entity/Q489193,Гарри Гаррисон,фэнтези,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5373014,Emma in Winter,http://www.wikidata.org/entity/Q2068767,Penelope Farmer,фэнтези,1966-01-01T00:00:00Z,Harcourt
http://www.wikidata.org/entity/Q5223447,Dark Things,http://www.wikidata.org/entity/Q509002,Август Дерлет,фэнтези,1971-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q5325455,Ealdwood,http://www.wikidata.org/entity/Q234030,Кэролайн Черри,фэнтези,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3589382,Мечи и чёрная магия,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1970-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q5684866,Hawk of May,http://www.wikidata.org/entity/Q539221,Gillian Bradshaw,фэнтези,1980-05-01T00:00:00Z,Simon & Schuster
http://www.wikidata.org/entity/Q5299863,Double Phoenix,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5685281,Хоксмур,http://www.wikidata.org/entity/Q319169,Питер Акройд,фэнтези,1985-09-01T00:00:00Z,Hamish Hamilton
http://www.wikidata.org/entity/Q3106001,Царь Гильгамеш,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,фэнтези,1984-10-01T00:00:00Z,Arbor House
http://www.wikidata.org/entity/Q3439805,Камбер Кулдский,http://www.wikidata.org/entity/Q443109,Кэтрин Куртц,фэнтези,1976-06-12T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q5604045,Зелёная жемчужина,http://www.wikidata.org/entity/Q312632,Джек Вэнс,фэнтези,1985-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q3981229,Тарзан и сумасшедший,http://www.wikidata.org/entity/Q148234,Эдгар Райс Берроуз,фэнтези,1964-01-01T00:00:00Z,Canaveral Press
http://www.wikidata.org/entity/Q5158138,Конан-островитянин,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5674021,Hart's Hope,http://www.wikidata.org/entity/Q217110,Орсон Скотт Кард,фэнтези,1983-02-01T00:00:00Z,Berkley Books
http://www.wikidata.org/entity/Q5306714,Dreams and Fancies,http://www.wikidata.org/entity/Q169566,Говард Филлипс Лавкрафт,фэнтези,1962-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q5086142,Charlotte Sometimes,http://www.wikidata.org/entity/Q2068767,Penelope Farmer,фэнтези,1969-01-01T00:00:00Z,Chatto & Windus
http://www.wikidata.org/entity/Q3439809,Камбер-еретик,http://www.wikidata.org/entity/Q443109,Кэтрин Куртц,фэнтези,1981-11-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q5234815,Славный маленький тостер,http://www.wikidata.org/entity/Q708581,Томас М. Диш,фэнтези,1980-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q4920715,Black Easter,http://www.wikidata.org/entity/Q248867,Джеймс Блиш,фэнтези,1968-01-01T00:00:00Z,Faber and Faber
http://www.wikidata.org/entity/Q6412702,Kingdoms of Sorcery,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1976-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3235534,Гавань Ветров,http://www.wikidata.org/entity/Q181677,Джордж Р. Р. Мартин,фэнтези,1981-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q5348967,"Огонь и заклятие, или Восемь дней с Люком",http://www.wikidata.org/entity/Q236829,Диана Уинн Джонс,фэнтези,1975-01-01T00:00:00Z,Macmillan Publishers
http://www.wikidata.org/entity/Q5086142,Charlotte Sometimes,http://www.wikidata.org/entity/Q2068767,Penelope Farmer,фэнтези,1969-01-01T00:00:00Z,Harcourt
http://www.wikidata.org/entity/Q6382485,Kecksies and Other Twilight Tales,http://www.wikidata.org/entity/Q536979,Марджори Боуэн,фэнтези,1976-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q4655363,A Barnstormer in Oz,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,фэнтези,1982-01-01T00:00:00Z,Phantasia Press
http://www.wikidata.org/entity/Q5305430,Dragons of Light,http://www.wikidata.org/entity/Q217110,Орсон Скотт Кард,фэнтези,1980-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q5684866,Hawk of May,http://www.wikidata.org/entity/Q539221,Gillian Bradshaw,фэнтези,1980-05-01T00:00:00Z,New American Library
http://www.wikidata.org/entity/Q4273418,МИФОуказания,http://www.wikidata.org/entity/Q976059,Роберт Линн Асприн,фэнтези,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6412663,Kingdom of Summer,http://www.wikidata.org/entity/Q539221,Gillian Bradshaw,фэнтези,1981-03-01T00:00:00Z,New American Library
http://www.wikidata.org/entity/Q4524942,"Шкатулка, в которой была Тьма",http://www.wikidata.org/entity/Q181659,Урсула Крёбер Ле Гуин,фэнтези,1963-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5664449,Harrigan's File,http://www.wikidata.org/entity/Q509002,Август Дерлет,фэнтези,1975-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q5059002,Волшебный коридор,http://www.wikidata.org/entity/Q559409,Пирс Энтони,фэнтези,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3589383,Мечи против смерти,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1970-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q4875092,Склад странных услад,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1978-01-01T00:00:00Z,"Donald M. Grant, Publisher"
http://www.wikidata.org/entity/Q5250359,Глубокое волшебство,http://www.wikidata.org/entity/Q445930,Диана Дуэйн,фэнтези,1985-01-01T00:00:00Z,Harcourt
http://www.wikidata.org/entity/Q4658233,Буря в летнюю ночь,http://www.wikidata.org/entity/Q220883,Пол Уильям Андерсон,фэнтези,1974-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q3110346,Magician: Apprentice,http://www.wikidata.org/entity/Q350404,Раймонд Фэйст,фэнтези,1982-10-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q4785920,Ловушка для волшебников,http://www.wikidata.org/entity/Q236829,Диана Уинн Джонс,фэнтези,1984-01-01T00:00:00Z,Methuen Publishing
http://www.wikidata.org/entity/Q5419355,Excalibur,http://www.wikidata.org/entity/Q7416134,Sanders Anne Laubenthal,фэнтези,1973-01-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q3420053,Ratha's Creature,http://www.wikidata.org/entity/Q2975527,Clare Bell,фэнтези,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4876743,Властью Песочных Часов,http://www.wikidata.org/entity/Q559409,Пирс Энтони,фэнтези,1984-08-01T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q5003864,Свет Зелёной Звезды,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1974-07-01T00:00:00Z,DAW Books
http://www.wikidata.org/entity/Q3589386,Мечи против колдовства,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1968-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q3984540,Westmark,http://www.wikidata.org/entity/Q366643,Ллойд Александер,фэнтези,1981-04-01T00:00:00Z,Dutton
http://www.wikidata.org/entity/Q4660663,Ветер на пороге,http://www.wikidata.org/entity/Q257261,Мадлен Л’Энгл,фэнтези,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3109139,Gloriana,http://www.wikidata.org/entity/Q316138,Майкл Муркок,фэнтези,1978-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q5256299,Demons by Daylight,http://www.wikidata.org/entity/Q703476,Рэмси Кэмпбелл,фэнтези,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4659839,A Stranger Came Ashore,http://www.wikidata.org/entity/Q4955103,Mollie Hunter,фэнтези,1975-08-07T00:00:00Z,Hamish Hamilton
http://www.wikidata.org/entity/Q4875091,Bazaar of the Bizarre,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,фэнтези,1963-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q2558373,Freaky Friday,http://www.wikidata.org/entity/Q435135,Мэри Роджерс,фэнтези,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2558373,Freaky Friday,http://www.wikidata.org/entity/Q435135,Мэри Роджерс,фэнтези,1972-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q5247664,Deathbird Stories,http://www.wikidata.org/entity/Q311253,Харлан Эллисон,фэнтези,1975-01-01T00:00:00Z,Harper
http://www.wikidata.org/entity/Q5158138,Конан-островитянин,http://www.wikidata.org/entity/Q316313,Лайон Спрэг де Камп,фэнтези,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2610089,Kiss Kiss,http://www.wikidata.org/entity/Q25161,Роальд Даль,фэнтези,1960-01-01T00:00:00Z,Alfred A. Knopf
http://www.wikidata.org/entity/Q5305330,Дракон на пьедестале,http://www.wikidata.org/entity/Q559409,Пирс Энтони,фэнтези,1983-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q4921998,Чёрные слёзы,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4381839,Протока,http://www.wikidata.org/entity/Q39829,Стивен Кинг,фэнтези,1981-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q5148152,Colonel Markesan and Less Pleasant People,http://www.wikidata.org/entity/Q509002,Август Дерлет,фэнтези,1966-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q5349021,Eight Tales,http://www.wikidata.org/entity/Q981086,"Де Ла Мар, Уолтер Джон",фэнтези,1971-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q4659923,Быстро вращается планета,http://www.wikidata.org/entity/Q257261,Мадлен Л’Энгл,фэнтези,1978-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q4676455,Через миллиард лет,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,фэнтези,1969-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4655696,A Cabin on the Coast,http://www.wikidata.org/entity/Q361149,Джин Вулф,фэнтези,1984-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q4921264,Черная медицина,http://www.wikidata.org/entity/Q4799182,Arthur J. Burks,фэнтези,1966-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q4803079,Восход Зелёной Звезды,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4803079,Восход Зелёной Звезды,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1975-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q5700937,Наследница Моря и Огня,http://www.wikidata.org/entity/Q268755,Патриция Маккиллип,фэнтези,1977-07-01T00:00:00Z,Atheneum Books
http://www.wikidata.org/entity/Q3647984,Незнайка на Луне,http://www.wikidata.org/entity/Q653320,Николай Николаевич Носов,фэнтези,1965-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4973287,Brokedown Palace,http://www.wikidata.org/entity/Q1780503,Стивен Браст,фэнтези,1985-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q3525782,Воин Лемурии,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1966-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q3099387,Люди ковра,http://www.wikidata.org/entity/Q46248,Терри Пратчетт,фэнтези,1971-01-01T00:00:00Z,Colin Smythe
http://www.wikidata.org/entity/Q4481617,Фаэты,http://www.wikidata.org/entity/Q1263957,"Казанцев, Александр Петрович",фэнтези,1974-01-01T00:00:00Z,Детская литература
http://www.wikidata.org/entity/Q4812540,At the Mountains of Madness and Other Novels,http://www.wikidata.org/entity/Q169566,Говард Филлипс Лавкрафт,фэнтези,1964-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3235534,Гавань Ветров,http://www.wikidata.org/entity/Q440744,Лиза Таттл,фэнтези,1981-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q5444396,Fermi and Frost,http://www.wikidata.org/entity/Q312641,Фредерик Пол,фэнтези,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4753284,"And Afterward, the Dark",http://www.wikidata.org/entity/Q2886798,Бэзил Коппер,фэнтези,1977-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q5142283,Холодный рай,http://www.wikidata.org/entity/Q912791,Браян Мур,фэнтези,1983-01-01T00:00:00Z,McClelland & Stewart
http://www.wikidata.org/entity/Q5318074,Dwellers in Darkness,http://www.wikidata.org/entity/Q509002,Август Дерлет,фэнтези,1976-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q6347447,Kai Lung: Six,http://www.wikidata.org/entity/Q1356259,Ernest Bramah,фэнтези,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5148152,Colonel Markesan and Less Pleasant People,http://www.wikidata.org/entity/Q6769632,Mark Schorer,фэнтези,1966-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q4074513,Бабуля,http://www.wikidata.org/entity/Q39829,Стивен Кинг,фэнтези,1984-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2549691,Риальто Великолепный,http://www.wikidata.org/entity/Q312632,Джек Вэнс,фэнтези,1984-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q4921879,Чёрный сфинкс Нептху,http://www.wikidata.org/entity/Q1248054,Лин Картер,фэнтези,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5184847,Жгучая ложь,http://www.wikidata.org/entity/Q559409,Пирс Энтони,фэнтези,1984-12-12T00:00:00Z,
http://www.wikidata.org/entity/Q4802912,As It Is Written,http://www.wikidata.org/entity/Q5244603,De Lysle Ferree Cass,фэнтези,1982-01-01T00:00:00Z,"Donald M. Grant, Publisher"
http://www.wikidata.org/entity/Q5123996,Город тысячи солнц,http://www.wikidata.org/entity/Q438164,Сэмюэль Дилэни,фэнтези,1965-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q4753427,And the Devil Will Drag You Under,http://www.wikidata.org/entity/Q1398751,Джек Чалкер,фэнтези,1979-01-01T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q7305024,Red Shift,http://www.wikidata.org/entity/Q384481,Алан Гарнер,фэнтези,1973-09-17T00:00:00Z,"William Collins, Sons"
http://www.wikidata.org/entity/Q6003412,Imaro,http://www.wikidata.org/entity/Q5081875,Charles R. Saunders,фэнтези,1981-01-01T00:00:00Z,
